file_name,file_id,file_url,parent_folder_name,parent_folder_id,mime_type,created,modified,size_bytes,owner,project,sub_topic,type,status,summary_50w,linked_projects,value_score,action,enrichment_status
Дополнение к заявлению Короглуевв,1DglfMbVPnqeXRlNV3l-rfyjkavyOh9wJonDmY89wlPo,https://docs.google.com/document/d/1DglfMbVPnqeXRlNV3l-rfyjkavyOh9wJonDmY89wlPo/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-12T18:38:13.336Z,2025-06-12T18:39:39.005Z,3054,dogecryptoco@gmail.com,UNCATEGORIZED,Расследование хищения автомобилей,Юридический документ,,"Дополнение к заявлению о хищении автомобилей Филиппа Короглуева с виллы в Аль-Авире. Описываются попытки самостоятельного установления местонахождения похищенных машин и причастных лиц. Короглуев связался с водителем эвакуатора и скупщиком, требуя возврата автомобилей и предоставляя доказательства владения.",,4,KEEP,AI_DONE
Сделай сводку по текущим задачам,1NyvkZTa0cuU5D9MGav4lIFnUMWYI0_feRr0dsYUEYh8,https://docs.google.com/document/d/1NyvkZTa0cuU5D9MGav4lIFnUMWYI0_feRr0dsYUEYh8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-11T15:50:12.024Z,2025-06-11T15:50:13.459Z,4842,dogecryptoco@gmail.com,Капитал-индекс,Сводка текущих задач,Операционный отчет,,"Сводка текущих задач Александра Тюрина на 11 июня 2025 г. включает юридические вопросы (дело Марвана, расчеты с Emirates Auction), организационные встречи, а также оперативные задачи по автомобилям. Задачи по автомобилям включают диагностику, ремонт, перерегистрацию, восстановление документов, выкуп со штрафстоянок и контроль продаж на аукционе.",Integra Motors Dubai,5,REVIEW,AI_DONE
Не добавлены данные из последнего документа группи...,11USucd8a5riYRwJFxku5CFbtuWZYLKoV-guSxt_HbtY,https://docs.google.com/document/d/11USucd8a5riYRwJFxku5CFbtuWZYLKoV-guSxt_HbtY/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-11T15:49:40.170Z,2025-06-11T15:49:41.749Z,18582,dogecryptoco@gmail.com,Капитал-индекс,Автомобили,Отчет об активах,,"Полная и актуальная сводная таблица всех автомобилей Александра Тюрина (по состоянию на 12 июня 2025 г.) для индекса капитала. Отчет включает 10 новых автомобилей, стоимость покупки, детальную информацию по каждой машине, сгруппированную по маркам в алфавитном порядке и сквозной нумерацией, согласно новым инструкциям.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",5,KEEP,AI_DONE
Не добавлены данные из последнего документа группи...,1JQtClZCAzlh9fGiLVdp_ZKcUfsAkNWMsKjrNVFdGd5Y,https://docs.google.com/document/d/1JQtClZCAzlh9fGiLVdp_ZKcUfsAkNWMsKjrNVFdGd5Y/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-11T15:45:04.553Z,2025-06-11T15:45:07.290Z,18582,dogecryptoco@gmail.com,Integra Motors Dubai,Vehicle Inventory Management,Asset Inventory Report,,"An updated, comprehensive inventory report for Alexander Tyurin's vehicle assets, detailing new purchases, costs, and status for each car. The data is presented in a detailed table, grouped by make, with sequential numbering, fulfilling specific instructions for a complete asset overview as of June 12, 2025.",Alexander Tyurin's Capital Index,5,KEEP,AI_DONE
Составить соглашение по образцу с валуйской на пре...,1zv5HkE4hJkGQ4yoO5OATD8BCM1mEC-Ko8-u-IDSTMEE,https://docs.google.com/document/d/1zv5HkE4hJkGQ4yoO5OATD8BCM1mEC-Ko8-u-IDSTMEE/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T18:25:42.505Z,2025-06-08T18:25:44.460Z,7470,dogecryptoco@gmail.com,Leaders Advocates,Юридические услуги / Соглашение с клиентом,Соглашение об оказании юридической помощи,,Соглашение от 09.06.2025 между адвокатом Александром Тюриным (реестровый № 77/12839) и Доверителем Валуйской А.Г. о предоставлении юридической помощи. Предмет соглашения включает консультирование и представление интересов. Содержание документа составляет адвокатскую тайну.,Leaders Advocates,4,KEEP,AI_DONE
Авто готовые к продаже ,1LXJjegyNY8oiHSUmjffJ3XQ8-WU4mI27SjIj3amwJfc,https://docs.google.com/document/d/1LXJjegyNY8oiHSUmjffJ3XQ8-WU4mI27SjIj3amwJfc/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T10:54:29.642Z,2025-06-08T18:01:41.877Z,13116735,dogecryptoco@gmail.com,Капитал-индекс,Автомобили для продажи,Технические описания активов,,"Файл содержит технические описания шести автомобилей: три Mercedes-Benz, один BMW и два Dodge. Указаны модели, годы выпуска, VIN, цвета, а также состояние и потребности, включая статус регистрации, страховки, АКБ и требуемые ремонты. Все автомобили нуждаются в ремонте или обслуживании.",Integra Motors Dubai,4,KEEP,AI_DONE
Убрать отсутствие документов,1tMSwVisnsYd8rIRZS3qUpl4yr_qM3bPkcMHNd8ClYsU,https://docs.google.com/document/d/1tMSwVisnsYd8rIRZS3qUpl4yr_qM3bPkcMHNd8ClYsU/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T08:07:01.763Z,2025-06-08T08:07:03.206Z,1433,dogecryptoco@gmail.com,Капитал-индекс,Mercedes-Benz C 250 (W204),Описание актива,,"Техническое описание автомобиля Mercedes-Benz C 250 (W204) 2012 года выпуска, серебристо-синего цвета, VIN WDDGF4HB8DA777039. Документ содержит ключевые идентификационные параметры актива для индекса капитала Александра Тюрина.",Индекс капитала Александра Тюрина,4,KEEP,AI_DONE
Проблему с ключом убрать,1GYHxbRqjhSiX7x4nSPY0iYomsiuEb2WJQ72WZze5UPk,https://docs.google.com/document/d/1GYHxbRqjhSiX7x4nSPY0iYomsiuEb2WJQ72WZze5UPk/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T08:05:51.313Z,2025-06-08T08:05:53.275Z,1675,dogecryptoco@gmail.com,Integra Motors Dubai,Vehicle Asset Data,Asset Description,,"Technical description for a 2007 BMW 335iA Convertible (Dark Grey, VIN WBAWL71067PX39820). Notes a dead battery and a key issue. Registration is active until August 2024, insurance until September 2024. Important for asset management.",,4,REVIEW,AI_DONE
Бортового мерседеса,1y8WTI6TEtmEwFBqhqVeFocSOIIZDCYhrwNGMm-3DR00,https://docs.google.com/document/d/1y8WTI6TEtmEwFBqhqVeFocSOIIZDCYhrwNGMm-3DR00/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T08:04:35.029Z,2025-06-08T08:04:36.420Z,1592,dogecryptoco@gmail.com,UNCATEGORIZED,Mercedes-Benz C200 (W204),Technical Description,,"Technical description of a 2009 Mercedes-Benz C200 (W204), VIN WDDGF41X29A188971, maroon. The vehicle requires new batteries and has suspected leakage, indicating maintenance needs for this older model.",,2,REVIEW,AI_DONE
Тоже для белого мерседеса. Состояние идеальное.,1SFKtlhYP9-kEB9ZsBVXxRm6PS-8-MX8WSsyXJb27EqM,https://docs.google.com/document/d/1SFKtlhYP9-kEB9ZsBVXxRm6PS-8-MX8WSsyXJb27EqM/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T08:00:40.319Z,2025-06-08T08:00:41.777Z,1719,dogecryptoco@gmail.com,UNCATEGORIZED,Автомобиль,Описание актива,,"Техническое описание Mercedes-Benz S-Class (W140 SE 300) 1993 года, VIN WDB1400331A110656, белый, в отличном состоянии. Регистрация и страховка истекли в феврале/марте 2024 года. Требуются новые аккумуляторы.",,4,REVIEW,AI_DONE
"Mercedes-Benz S-Class (W140 SE 300), 1993.",1O7KL-wIS96Tw3TTDnNIOs_3hnO7Fww4IY3kXPaBKKJ8,https://docs.google.com/document/d/1O7KL-wIS96Tw3TTDnNIOs_3hnO7Fww4IY3kXPaBKKJ8/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T07:59:29.912Z,2025-06-08T08:00:02.704Z,1986494,dogecryptoco@gmail.com,Личное,Classic Car,Asset,,"Technical description of a 1993 Mercedes-Benz S-Class (W140 SE 300), VIN WDB1400331A110656, white, in excellent condition. Key issues include expired registration (Feb 2024), expired insurance (Mar 2024), and a need for new batteries.",,3,REVIEW,AI_DONE
Dodge Magnum SRT8,1mXWzpahakECXKelBQU3Dk_0a5fuVUmGAmTVTLOQGnHk,https://docs.google.com/document/d/1mXWzpahakECXKelBQU3Dk_0a5fuVUmGAmTVTLOQGnHk/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T07:55:53.628Z,2025-06-08T07:57:15.320Z,2476529,dogecryptoco@gmail.com,Капитал-индекс,Vehicle Asset,Vehicle Data Sheet,,"Detailed description of a 2007 Dodge Magnum SRT8 (VIN: 2D8GS7777H440308, Red, Non-GCC). Requires petrol, battery inspection/replacement, professional interior cleaning, and media center restoration. An asset for capital index tracking.",,3,REVIEW,AI_DONE
Сделай только английский,1dmEfnbSqPXw2-D8qBCrdiy6MeL0-FNMqTcgtOSGt0AE,https://docs.google.com/document/d/1dmEfnbSqPXw2-D8qBCrdiy6MeL0-FNMqTcgtOSGt0AE/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T07:55:23.042Z,2025-06-08T07:55:24.909Z,1802,dogecryptoco@gmail.com,Integra Motors Dubai,Automotive Asset,Technical Description,,"Technical description of a 2007 Red Dodge Magnum SRT8 (VIN: 2D8GS7777H440308). This Non-GCC vehicle requires petrol, battery inspection/replacement, professional interior cleaning, and media center restoration. The document details its identification and current condition for assessment.",,3,KEEP,AI_DONE
Сделай документ где техническое описание в двух ст...,16jfBQ2pNSgCziRRJbVvG_yWmo8NWpMJqMsh9rXsq0fQ,https://docs.google.com/document/d/16jfBQ2pNSgCziRRJbVvG_yWmo8NWpMJqMsh9rXsq0fQ/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T07:49:51.033Z,2025-06-08T07:52:02.502Z,1918,dogecryptoco@gmail.com,Личное,Car Asset,Vehicle Description,,"Detailed description of a 2007 Red Dodge Magnum SRT8 (VIN 2D8GS7777H440308), Non-GCC. The vehicle requires fuel, battery check/replacement, professional interior cleaning, and media center restoration. Its current condition indicates several maintenance needs.",,3,REVIEW,AI_DONE
Dodge Magnum SRT8,1YiwXwu-axQ2YuVpM2CrPSHezWPgvrxU6H--5y5rBpkk,https://docs.google.com/document/d/1YiwXwu-axQ2YuVpM2CrPSHezWPgvrxU6H--5y5rBpkk/edit?usp=drivesdk,_ROOT_,root,application/vnd.google-apps.document,2025-06-08T07:45:45.915Z,2025-06-08T07:47:01.393Z,2476627,dogecryptoco@gmail.com,Integra Motors Dubai,Dodge Magnum SRT8,Автомобиль,,"Информационная карточка Dodge Magnum SRT8, 2007 года, красного цвета, Non GCC. VIN: 2D8GS7777H440308. Требуется бензин, проверка/замена АКБ, профессиональная чистка салона и восстановление медиацентра. Автомобиль требует значительных вложений для приведения в рабочее состояние.",Integra Motors Dubai,2,REVIEW,AI_DONE
